x,y,average_surface_angle,canopy_depth,corrected_height,hull_area,hull_ax_ratio,hull_circumference,hull_max_width,leaf_area,max_height,number_of_segments,projected_leaf_area,voxel_volume,digital_biomass,leaf_inclination,leaf_area_index,hull_coverage
1,1,54.8412,89.1344,164.786,126338,77.3788,1357.11,499.2,30426.8,173.609,1,24876,10161,5.0139e+06,1.22314,0.240837,19.6901
