x,y,average_surface_angle,canopy_depth,corrected_height,hull_area,hull_ax_ratio,hull_circumference,hull_max_width,leaf_area,max_height,number_of_segments,projected_leaf_area,voxel_volume,digital_biomass,leaf_inclination,leaf_area_index,hull_coverage
1,1,52.5883,162.072,220.292,211270,75.5682,1796.54,647.618,40501.6,245.621,1,32170.5,21239,8.92216e+06,1.25897,0.191705,15.2272
