x,y,average_surface_angle,canopy_depth,corrected_height,hull_area,hull_ax_ratio,hull_circumference,hull_max_width,leaf_area,max_height,number_of_segments,projected_leaf_area,voxel_volume,digital_biomass,leaf_inclination,leaf_area_index,hull_coverage
1,1,55.0341,74.1492,146.707,116019,56.5343,1366.37,575.758,20240.3,170.612,1,16587,9549,2.9694e+06,1.22025,0.174457,14.2968
