x,y,average_surface_angle,canopy_depth,corrected_height,hull_area,hull_ax_ratio,hull_circumference,hull_max_width,leaf_area,max_height,number_of_segments,projected_leaf_area,voxel_volume,digital_biomass,leaf_inclination,leaf_area_index,hull_coverage
1,1,51.813,81.1626,130.926,115434,66.9159,1350.87,510.221,8312.88,151.76,1,6534,2779,1.08837e+06,1.27225,0.0720142,5.66038
