x,y,average_surface_angle,canopy_depth,corrected_height,hull_area,hull_ax_ratio,hull_circumference,hull_max_width,leaf_area,max_height,number_of_segments,projected_leaf_area,voxel_volume,digital_biomass,leaf_inclination,leaf_area_index,hull_coverage
1,1,59.2984,143.507,169.539,182534,84.3523,1643.82,584.715,29192.4,176.9,1,25101,9033,4.94927e+06,1.163,0.159929,13.7514
