x,y,average_surface_angle,canopy_depth,corrected_height,hull_area,hull_ax_ratio,hull_circumference,hull_max_width,leaf_area,max_height,number_of_segments,projected_leaf_area,voxel_volume,digital_biomass,leaf_inclination,leaf_area_index,hull_coverage
1,1,57.4609,44.1916,78.8508,91957.5,51.2339,1200.33,465.039,16285.8,82.999,1,13729.5,4357,1.28415e+06,1.18619,0.177102,14.9303
