x,y,average_surface_angle,canopy_depth,corrected_height,hull_area,hull_ax_ratio,hull_circumference,hull_max_width,leaf_area,max_height,number_of_segments,projected_leaf_area,voxel_volume,digital_biomass,leaf_inclination,leaf_area_index,hull_coverage
1,1,50.1763,69.0937,80.4338,94468.5,51.1319,1220.62,508.869,4658.01,88.8633,1,3577.5,2487,374661,1.30203,0.0493075,3.78698
