x,y,average_surface_angle,canopy_depth,corrected_height,hull_area,hull_ax_ratio,hull_circumference,hull_max_width,leaf_area,max_height,number_of_segments,projected_leaf_area,voxel_volume,digital_biomass,leaf_inclination,leaf_area_index,hull_coverage
1,1,55.2017,118.307,171.626,145588,80.111,1472.16,524.588,27098.3,183.666,1,22252.5,9182,4.65078e+06,1.21776,0.186129,15.2845
