x,y,average_surface_angle,canopy_depth,corrected_height,hull_area,hull_ax_ratio,hull_circumference,hull_max_width,leaf_area,max_height,number_of_segments,projected_leaf_area,voxel_volume,digital_biomass,leaf_inclination,leaf_area_index,hull_coverage
1,1,52.4166,118.203,162.349,141224,81.6464,1403.34,491.35,24922.4,178.17,1,19750.5,8695,4.04614e+06,1.26186,0.176475,13.9853
