x,y,average_surface_angle,canopy_depth,corrected_height,hull_area,hull_ax_ratio,hull_circumference,hull_max_width,leaf_area,max_height,number_of_segments,projected_leaf_area,voxel_volume,digital_biomass,leaf_inclination,leaf_area_index,hull_coverage
1,1,57.3914,96.9828,167.613,87759,84.6917,1186.27,408.925,19081.6,170.403,1,16074,5938,3.19833e+06,1.18711,0.217432,18.3161
